Country,Year,Military_Expenditure_USD,Military_Expenditure_pct_Govt,Military_Expenditure_pct_GDP,GDP_USD,GDP_per_Capita_USD,Political_Stability_Index,Military_Expenditure_missing,Political_Stability_missing,Military_Expenditure_pct_Govt_missing,Country_clean,Continent,Military_Expenditure_YoY,Military_Expenditure_YoY_Clipped,Score_Expenditure,Score_Growth,Score_pctGovt,Score_Politics,Total_Score
,2008,4195.821743642799,0.04135517367015087,3.049416674939972e-07,1375942414863.785,,0.0,0,1,0,Iraq,Asia,32.187945304959875,32.187945304959875,0.013212487727248768,0.00023431093816415584,0.07278240417833301,0.5011652265385944,0.0700282918618748
,2009,3999.353416506662,0.04745336549479177,2.944475643736502e-07,1358256579576.095,,0.0,0,1,0,Iraq,Asia,-4.682475546865438,-4.682475546865438,0.01259380869383392,0.00015379417783018811,0.08351482343204233,0.5011652265385944,0.07190314907115053
,2010,4506.809933375303,0.0546511938489757,1.2280456717731224e-06,366990417129.04,,0.0,0,1,0,Iraq,Asia,12.688463959554053,12.688463959554053,0.01419178996609676,0.0001917284281235364,0.09618253114520328,0.5011652265385944,0.07508726339777587
,2011,4856.405026566721,0.05311237003012616,3.95146531976455e-07,1229013703416.76,,0.0,0,1,0,Iraq,Asia,7.7570409748696445,7.7570409748696445,0.01529266539724129,0.00018095930226628173,0.09347430174599775,0.5011652265385944,0.0749827369526354
,2012,4415.982331430058,0.04428775027995166,3.3178058191588996e-07,1330994811670.31,,0.0,0,1,0,Iraq,Asia,-9.068903699904606,-9.068903699904606,0.013905773722165822,0.00014421519890451257,0.07794354744424807,0.5011652265385944,0.07131080619124675
,2013,8142.451634385336,0.06872333189730759,1.264317924120114e-06,644019315003.54,,0.0,0,1,0,Iraq,Asia,84.38596496260232,84.38596496260232,0.025640430702295484,0.0003482997492919807,0.12094857486336169,0.5011652265385944,0.08466689983223757
,2014,7087.548657868938,0.06739210895561923,4.806170179305152e-07,1474677007565.64,,0.0,0,1,0,Iraq,Asia,-12.955594013743642,-12.955594013743642,0.022318539772744395,0.00013572753575172706,0.11860570944666138,0.5011652265385944,0.082805798713015
,2015,9707.577479664988,0.1245384324912245,8.024584417896792e-07,1209729622635.0,,0.0,0,1,0,Iraq,Asia,36.966643169174816,36.966643169174816,0.03056901415004504,0.00024474654648519266,0.2191795058487364,0.5011652265385944,0.1062534534475703
,2016,6076.42810733324,0.08379146625002779,5.463266590378567e-07,1112233497452.7,,0.0,0,1,0,Iraq,Asia,-37.40530920240525,-37.40530920240525,0.01913451976305678,8.233482114207601e-05,0.14746750701488287,0.5011652265385944,0.08728853240840134
,2017,7547.245792076372,0.1101286502298517,5.690355706529243e-07,1326322321716.46,,0.0,0,1,0,Iraq,Asia,24.205300527921956,24.205300527921956,0.023766126683065877,0.00021687862571708645,0.19381923037186202,0.5011652265385944,0.09845188298917332
,2018,6411.497782845548,0.08840581421436078,5.103475960776281e-07,1256300182879.73,,0.0,0,1,0,Iraq,Asia,-15.048509622188433,-15.048509622188433,0.020189654633874596,0.00013115707573117032,0.15558845800491475,0.5011652265385944,0.08934942323111159
,2019,7770.830217500878,0.09342544444140578,5.557144079758033e-07,1398349602956.35,,0.0,0,1,0,Iraq,Asia,21.201480226544376,21.201480226544376,0.0244701943474299,0.00021031895339155746,0.1644226793027027,0.5011652265385944,0.0928522319393894
,2020,5772.732634388136,0.0743304282658857,4.788963209170945e-07,1205424302139.815,,0.0,0,1,0,Iraq,Asia,-25.712794221301827,-25.712794221301827,0.018178182299441337,0.00010786866113317076,0.13081669819466982,0.5011652265385944,0.0835834958109099
,2021,5559.265742909534,0.0622432420527286,4.002618609705132e-07,1388907184269.3198,,0.0,0,1,0,Iraq,Asia,-3.6978482288783088,-3.6978482288783088,0.01750597476344221,0.00015594438387473678,0.1095440400416285,0.5011652265385944,0.07907450388272445
,2022,5249.066792362005,0.04832397647837623,3.979275326636777e-07,1319101183380.15,,0.0,0,1,0,Iraq,Asia,-5.579854694716957,-5.579854694716957,0.016529157839877403,0.00015183450229334965,0.0850470418914482,0.5011652265385944,0.07378314451878805
,2023,5518.874505283099,0.05123182964233679,3.1819138523785216e-07,1734451264655.6,,0.0,0,1,0,Iraq,Asia,5.140108205780414,5.140108205780414,0.01737878270038852,0.00017524450586008794,0.09016467350771629,0.5011652265385944,0.07515354378731613
,2024,5759.122918466838,0.04866800917161929,3.187658126044206e-07,1806694033909.385,,0.0,0,1,0,Iraq,Asia,4.3532139198627195,4.3532139198627195,0.018135325285214283,0.0001735261045735383,0.08565251695799955,0.5011652265385944,0.07455321399091713
Israel,1952,413.1238802558966,0.0,0.0,536175326477.31,,0.0,0,1,1,Israel,Asia,,0.0,0.0013007669326853338,,0.0,0.5011652265385944,
Israel,1953,392.6358759820728,0.0,0.0,536175326477.31,,0.0,0,1,1,Israel,Asia,-4.959288303821408,-4.959288303821408,0.0012362501789393446,0.00015318968062363926,0.0,0.5011652265385944,0.05065697962962227
Israel,1954,480.3940334211925,0.0,0.0,536175326477.31,,0.0,0,1,1,Israel,Asia,22.351028728492107,22.351028728492107,0.0015126007378825222,0.00021282931044974153,0.0,0.5011652265385944,0.050785411742147374
Israel,1955,668.7012650208407,0.0,0.0,536175326477.31,,0.0,0,1,1,Israel,Asia,39.19849508924833,39.19849508924833,0.0021055804701849688,0.0002496204123646099,0.0,0.5011652265385944,0.051033640965642814
Israel,1956,1289.385279420146,0.0,0.0,536175326477.31,,0.0,0,1,1,Israel,Asia,92.81932708471265,92.81932708471265,0.0040601152885046884,0.0003667163277065421,0.0,0.5011652265385944,0.05185058366757328
Israel,1957,1139.224075080625,0.0,0.0,536175326477.31,,0.0,0,1,1,Israel,Asia,-11.645953055013203,-11.645953055013203,0.0035872574487124734,0.00013858749896238366,0.0,0.5011652265385944,0.051593001883033146
Israel,1958,1070.781746917253,0.0,0.0,536175326477.31,,0.0,0,1,1,Israel,Asia,-6.007802122556805,-6.007802122556805,0.0033717324628279254,0.00015089996073708713,0.0,0.5011652265385944,0.051510485627211736
Israel,1959,1135.835822986047,0.0,0.0,536175326477.31,,0.0,0,1,1,Israel,Asia,6.075381491707588,6.075381491707588,0.0035765878381884995,0.00017728693372692452,0.0,0.5011652265385944,0.05160034386925292
Israel,1960,1234.534657445126,0.0,0.0001438851917500594,857999800.0,,0.0,0,1,1,Israel,Asia,8.68953351018682,8.68953351018682,0.003887390604173284,0.00018299565759515317,0.0,0.5011652265385944,0.0517263775928073
Israel,1961,1469.104272376852,0.0,0.00016976013259727127,865400050.0,,0.0,0,1,1,Israel,Asia,19.000650448904267,19.000650448904267,0.004626050645462758,0.00020551283293922376,0.0,0.5011652265385944,0.05202859676192631
Israel,1962,1884.195034261675,0.0,0.0001915124291570539,983850000.0,,0.0,0,1,1,Israel,Asia,28.25468346186557,28.25468346186557,0.005933172027752469,0.0002257215731980251,0.0,0.5011652265385944,0.05255750793691984
Israel,1963,2251.242489680754,0.0,0.00019665477340758707,1144768800.0,,0.0,0,1,1,Israel,Asia,19.480332383049024,19.480332383049024,0.007089004971648323,0.0002065603510970252,0.0,0.5011652265385944,0.05301409274784788
Israel,1964,2300.150181026643,0.0,0.00019788793211292428,1162349900.0,,0.0,0,1,1,Israel,Asia,2.1724754916483846,2.1724754916483846,0.007243015359223211,0.00016876385913887804,0.0,0.5011652265385944,0.05306435795529039
Israel,1965,2406.392725196108,0.0,0.0001807415431829391,1331399900.0,,0.0,0,1,1,Israel,Asia,4.618939452120685,4.618939452120685,0.007577573277501576,0.0001741063897588204,0.0,0.5011652265385944,0.05319978388178772
Israel,1966,2666.96829249759,0.0,0.00022462463509623432,1187300000.0,,0.0,0,1,1,Israel,Asia,10.82847220127987,10.82847220127987,0.008398126098709742,0.0001876666217442175,0.0,0.5011652265385944,0.053532073079866606
Israel,1967,4345.939981743136,0.0,0.00022199995702127398,1957631001.4,,0.0,0,1,1,Israel,Asia,62.95431760357395,62.95431760357395,0.013685210266294469,0.00030149782042591597,0.0,0.5011652265385944,0.055681056106505006
Israel,1968,5507.041247912528,0.0,0.00034194605699550004,1610500000.0,,0.0,0,1,1,Israel,Asia,26.716919033559215,26.716919033559215,0.017341519756590453,0.00022236343930469,0.0,0.5011652265385944,0.05711983958828703
Israel,1969,6792.680415377114,0.0,0.00030294798389915304,2242193636.0,,0.0,0,1,1,Israel,Asia,23.345370219478824,23.345370219478824,0.021389999270014063,0.0002150007300774601,0.0,0.5011652265385944,0.05873702258088831
Israel,1970,9247.252768858343,0.0,0.00037367510665517765,2474677227.4,,0.0,0,1,1,Israel,Asia,36.13554890532793,36.13554890532793,0.029119451000146155,0.00024293162232346364,0.0,0.5011652265385944,0.061837182540614946
Israel,1971,9996.824787214502,0.0,0.0005475761940796156,1825650000.0,,0.0,0,1,1,Israel,Asia,8.105888711947685,8.105888711947685,0.03147985432088124,0.00018172110777298425,0.0,0.5011652265385944,0.06276298071454384
Israel,1972,10136.27603309059,0.0,0.0004958190149969716,2044350000.0,,0.0,0,1,1,Israel,Asia,1.3949553867788067,1.3949553867788067,0.0319189864866849,0.00016706592896904854,0.0,0.5011652265385944,0.06293423702722412
Israel,1973,14929.92660606755,0.0,0.0005811118645864739,2569200100.0,,0.0,0,1,1,Israel,Asia,47.29202872265663,47.29202872265663,0.047014198759566396,0.00026729488129554376,0.0,0.5011652265385944,0.06900239062207467
Israel,1974,15313.29346806353,0.0,0.0005234061410282506,2925700000.0,,0.0,0,1,1,Israel,Asia,2.5677745920075656,2.5677745920075656,0.048221421537305055,0.00016962710404328974,0.0,0.5011652265385944,0.06945597939999446
Israel,1975,16919.04576528856,0.0,0.00010649271782193295,15887514293.305,,0.0,0,1,1,Israel,Asia,10.48600224748444,10.48600224748444,0.053277937738323414,0.00018691874389106935,0.0,0.5011652265385944,0.07148377337235613
Israel,1976,15646.62017034714,0.0,0.0006393421391062453,2447300000.0,,0.0,0,1,1,Israel,Asia,-7.520669975087801,-7.520669975087801,0.049271067783019186,0.00014759619540203068,0.0,0.5011652265385944,0.06986922862568773
Israel,1977,13353.31434851786,0.0,0.0005515231922069192,2421170050.0,,0.0,0,1,1,Israel,Asia,-14.656876672800312,-14.656876672800312,0.04204944458371924,0.00013201231458107368,0.0,0.5011652265385944,0.06697590418172146
Israel,1978,14511.52470618956,0.0,0.0003691391568483143,3931180000.0,,0.0,0,1,1,Israel,Asia,8.67357966301643,8.67357966301643,0.04569665059916452,0.00018296081795786816,0.0,0.5011652265385944,0.0684500711389126
Israel,1979,12912.76253285091,0.0,0.0003201753544084148,4033028262.5,,0.0,0,1,1,Israel,Asia,-11.017189480142886,-11.017189480142886,0.04066214630791561,0.0001399605781107888,0.0,0.5011652265385944,0.06642336935045892
Israel,1980,13685.3496718349,0.0,0.00026482836047180393,5167629950.0,,0.0,0,1,1,Israel,Asia,5.9831282192209345,5.9831282192209345,0.04309502427528464,0.00017708547319408483,0.0,0.5011652265385944,0.06740765800593151
Israel,1981,16059.73936466041,0.0,0.00021239389211723397,7561300000.0,,0.0,0,1,1,Israel,Asia,17.349864999884645,17.349864999884645,0.05057198069630394,0.00020190788639153786,0.0,0.5011652265385944,0.07040588729829848
Israel,1982,14874.06922100402,0.0,0.00025025985279600267,5943450000.0,,0.0,0,1,1,Israel,Asia,-7.382872889366232,-7.382872889366232,0.04683830377687923,0.00014789711344607341,0.0,0.5011652265385944,0.06889621329864495
Israel,1983,13241.29800125237,0.0,0.0001449465010602757,9135300200.0,,0.0,0,1,1,Israel,Asia,-10.977300128776967,-10.977300128776967,0.041696704951519614,0.00014004768754077642,0.0,0.5011652265385944,0.06683721894072953
Israel,1984,14401.81826252256,0.0,0.0001242178563267428,11594000000.0,,0.0,0,1,1,Israel,Asia,8.764399541196255,8.764399541196255,0.045351184856585826,0.000183159148277838,0.0,0.5011652265385944,0.06831194434097712
Israel,1985,13599.13799386602,0.0,0.00012663679337673119,10738694206.675,,0.0,0,1,1,Israel,Asia,-5.573464780800164,-5.573464780800164,0.04282354358232846,0.00015184845643749845,0.0,0.5011652265385944,0.06729149462372208
Israel,1986,12689.190173762,0.0,5.0963469743175155e-06,248985994040.59,,0.0,0,1,1,Israel,Asia,-6.6912169029717745,-6.6912169029717745,0.03995811664045904,0.00014940753556774873,0.0,0.5011652265385944,0.06614459157071338
Israel,1987,15510.69879519176,0.0,1.4349868900396845e-05,108089480836.74,,0.0,0,1,1,Israel,Asia,22.23552947660852,22.23552947660852,0.04884305118498872,0.00021257708589228296,0.0,0.5011652265385944,0.06971751625362262
Israel,1988,15621.33421103144,0.07043515157229739,0.00014638922115284883,10671095923.6,,0.0,0,1,0,Israel,Asia,0.7132845354071105,0.7132845354071105,0.049191442262221816,0.00016557731215105447,0.12396126566861049,0.5011652265385944,0.09463502588611558
Israel,1989,12347.34599925477,0.0827896512935883,5.576862336577321e-06,221403098266.77,,0.0,0,1,0,Israel,Asia,-20.958441625713707,-20.958441625713707,0.038881648862952686,0.00011825110482755009,0.14570437813400705,0.5011652265385944,0.09484553315729019
Israel,1990,13039.64127761385,0.09196755651014528,2.431973392599904e-06,536175326477.31,,0.0,0,1,0,Israel,Asia,5.606834686586604,5.606834686586604,0.041061687650355165,0.00017626373220273295,0.16185689177860624,0.5011652265385944,0.09896545518938357
Israel,1991,17714.92111686306,0.09419576092538606,2.4089159776920214e-06,735389747127.49,,0.0,0,1,0,Israel,Asia,35.854359331767995,35.854359331767995,0.05578415031929391,0.00024231756712746457,0.16577838599443284,0.5011652265385944,0.1056585552506018
Israel,1992,13372.46232773114,0.09544877189898007,9.754666283079472e-06,137087850467.29,,0.0,0,1,0,Israel,Asia,-24.513000992131307,-24.513000992131307,0.042109741596699404,0.00011048874144827401,0.16798360345639768,0.5011652265385944,0.10059028660625322
Israel,1993,14705.30813785975,0.07068310189144603,4.704661938864956e-06,312568858909.5,,0.0,0,1,0,Israel,Asia,9.967093400327798,9.967093400327798,0.046306874893050076,0.00018578556292062165,0.12439764203323081,0.5011652265385944,0.09357453668660182
Israel,1994,13961.61610432898,0.07011379800853484,4.572213041660122e-06,305357951983.35,,0.0,0,1,0,Israel,Asia,-5.057303298637372,-5.057303298637372,0.04396498765264862,0.00015297563777670657,0.12339570438845571,0.5011652265385944,0.09242755128394305
Israel,1995,12972.10172464316,0.06689776338989145,9.676307216139444e-06,134060457516.34,,0.0,0,1,0,Israel,Asia,-7.087391404344712,-7.087391404344712,0.040849005504798835,0.00014854237898313398,0.11773569354355963,0.5011652265385944,0.09004782627818585
Israel,1996,13207.06588237875,0.06870067643742954,1.8125645690831548e-06,728639746558.615,,0.0,0,1,0,Israel,Asia,1.8113036940592853,1.8113036940592853,0.04158890796192242,0.00016797514063786776,0.12090870273391927,0.5011652265385944,0.09098421892760362
Israel,1997,13228.86480071755,0.06690703638999368,1.8711712464916906e-06,706983116885.785,,0.0,0,1,0,Israel,Asia,0.16505496779481987,0.16505496779481987,0.041657552785868995,0.00016438010127893478,0.11775201341799105,0.5011652265385944,0.09037926048218893
Israel,1998,13035.71954080466,0.06394743883223832,9.413308279674647e-07,1384818084514.62,,0.0,0,1,0,Israel,Asia,-1.4600289807362388,-1.4600289807362388,0.0410493380957283,0.0001608312810652383,0.11254331504878957,0.5011652265385944,0.08909317028622825
Israel,1999,12764.92915568696,0.06836602104273891,1.1564078226271613e-06,1103843203575.64,,0.0,0,1,0,Israel,Asia,-2.0772952675919942,-2.0772952675919942,0.04019661879911329,0.00015948330942475343,0.12031973110025851,0.5011652265385944,0.09030696138638389
Israel,2000,13539.15149968542,0.1406463723065885,1.5493109835678395e-06,873882109097.73,,0.0,0,1,0,Israel,Asia,6.065230245743547,6.065230245743547,0.042634646029330606,0.0001772647656740655,0.24752842769036504,0.5011652265385944,0.1167292460333669
Israel,2001,14099.41999118213,0.1367191382328881,3.5393226618290764e-06,398364922849.27,,0.0,0,1,0,Israel,Asia,4.138135920184727,4.138135920184727,0.044398932282614545,0.00017305642228206738,0.24061675226288903,0.5011652265385944,0.11605136294616769
Israel,2002,14078.5330501815,0.1275521390239049,1.0983868934562496e-06,1281746271196.04,,0.0,0,1,0,Israel,Asia,-0.1481404271501452,-0.1481404271501452,0.04433315927656503,0.00016369615252082782,0.22448343247919678,0.5011652265385944,0.11279558170608106
Israel,2003,13848.67174400764,0.137966468391355,3.824806582960199e-06,362075086507.76,,0.0,0,1,0,Israel,Asia,-1.6327077924563782,-1.6327077924563782,0.04360932570605483,0.0001604541891260413,0.2428119718613232,0.5011652265385944,0.11617078356528382
Israel,2004,14313.29641647238,0.1429826613874894,1.3654340531341157e-06,1048259810396.46,,0.0,0,1,0,Israel,Asia,3.3550125315504165,3.3550125315504165,0.045072429441151994,0.0001713462557925663,0.2516401438572418,0.5011652265385944,0.11852492707850637
Israel,2005,14666.56842631132,0.1430010250329475,1.2601356382843959e-06,1163888075277.2798,,0.0,0,1,0,Israel,Asia,2.468138712144463,2.468138712144463,0.04618488348789628,0.00016940952154560572,0.25167246267366317,0.5011652265385944,0.11897579144021428
Israel,2006,14896.90561782151,0.1409692976497758,1.4601015199664207e-06,1020265057882.01,,0.0,0,1,0,Israel,Asia,1.5704913706806378,1.5704913706806378,0.04691021562198765,0.00016744926033384665,0.24809675519963265,0.5011652265385944,0.11855019472068118
Israel,2007,16705.81388655219,0.1534671988026939,9.045756990547798e-06,184681214673.45,,0.0,0,1,0,Israel,Asia,12.142845736812902,12.142845736812902,0.052606470257774054,0.00019053691984510242,0.2700922448171526,0.5011652265385944,0.12523472079635312
Israel,2008,16924.66985336645,0.1515623520807386,1.2300420185129587e-06,1375942414863.785,,0.0,0,1,0,Israel,Asia,1.3100586915459012,1.3100586915459012,0.05329564799944585,0.00016688053355708174,0.2667398390185236,0.5011652265385944,0.12483281381740963
Israel,2009,16582.06248987536,0.1446548317782617,7.770297680616861e-06,213403181852.86,,0.0,0,1,0,Israel,Asia,-2.0243075135846333,-2.0243075135846333,0.052216776938775585,0.00015959902283923253,0.25458305451231356,0.5011652265385944,0.12196772403868417
Israel,2010,16702.85146891463,0.1460187449688986,4.551304527126556e-06,366990417129.04,,0.0,0,1,0,Israel,Asia,0.7284315754630732,0.7284315754630732,0.05259714160054317,0.00016561038990188504,0.25698345263170885,0.5011652265385944,0.12260175293738904
Israel,2011,16809.57757381697,0.1434016144956924,1.3677290600653962e-06,1229013703416.76,,0.0,0,1,0,Israel,Asia,0.6389693705949995,0.6389693705949995,0.05293322225223701,0.00016541502443705188,0.2523774739600291,0.5011652265385944,0.12181493085409117
Israel,2012,17136.27737594257,0.1394348909641809,1.287478901171499e-06,1330994811670.31,,0.0,0,1,0,Israel,Asia,1.9435336830502914,1.9435336830502914,0.05396200038020383,0.00016826390138663543,0.2453962996664109,0.5011652265385944,0.12083106190963916
Israel,2013,17673.27429430995,0.1373021222418813,2.7442149455118135e-06,644019315003.54,,0.0,0,1,0,Israel,Asia,3.1336847938821633,3.1336847938821633,0.05565300441757254,0.0001708629254698474,0.24164276603592932,0.5011652265385944,0.12075753650571527
Israel,2014,19026.76834324069,0.1473502130277807,1.2902329286770126e-06,1474677007565.64,,0.0,0,1,0,Israel,Asia,7.658422691750477,7.658422691750477,0.05991515904642006,0.0001807439419725014,0.25932674943865813,0.5011652265385944,0.12600215934275086
Israel,2015,19293.58276734806,0.1446271835616191,1.5948673493936029e-06,1209729622635.0,,0.0,0,1,0,Israel,Asia,1.4023107828616599,1.4023107828616599,0.06075535803632394,0.0001670819915105081,0.2545343954571119,0.5011652265385944,0.12537566955726454
Israel,2016,20315.932377856,0.1432638159625458,1.82658878952888e-06,1112233497452.7,,-0.799367249011993,0,0,0,Israel,Asia,5.29891012382695,5.29891012382695,0.06397473837136808,0.00017559129376433543,0.2521349575432284,0.10044630738596955,0.08611419498391917
Israel,2017,21182.39319945849,0.1419478039465309,1.5970773357750095e-06,1326322321716.46,,-0.894905745983124,0,0,0,Israel,Asia,4.264932593233661,4.264932593233661,0.06670322469491383,0.00017333331788290835,0.2498188623620764,0.05255332291474363,0.08195239463722005
Israel,2018,21444.69616244179,0.1353452390874444,1.7069723028524597e-06,1256300182879.73,,-0.918100237846375,0,0,0,Israel,Asia,1.238306552585411,1.238306552585411,0.06752921708750904,0.00016672384291882325,0.2381987795153553,0.040926036806607335,0.07879406357161108
Israel,2019,21572.60779585163,0.1316533631187512,1.5427191991361423e-06,1398349602956.35,,-0.815568029880524,0,0,0,Israel,Asia,0.5964721180515609,0.5964721180515609,0.0679320109977238,0.0001653222199336359,0.23170131897818325,0.09232493462884162,0.08279515832359041
Israel,2020,22472.53363115291,0.1183146597048479,1.864284102391223e-06,1205424302139.815,,-0.887818515300751,0,0,0,Israel,Asia,4.171613575037214,4.171613575037214,0.07076587869561206,0.00017312952999958255,0.20822607230581017,0.05610611723091813,0.07561411652149855
Israel,2021,23163.2693934719,0.1240199887547461,1.6677334278213627e-06,1388907184269.3198,,0.0,0,1,0,Israel,Asia,3.0736888579463217,3.0736888579463217,0.07294100656485107,0.00017073190775203584,0.2182670787393,0.5011652265385944,0.12299756059998548
Israel,2022,22207.21962246568,0.1210046744800488,4.228488708293971e-06,525181008025.57,,0.0,0,1,0,Israel,Asia,-4.1274388117061855,-4.1274388117061855,0.06993040451593782,0.00015500625403514832,0.21296032258791386,0.5011652265385944,0.12072725085402788
Israel,2023,27498.52785685238,0.138069096948082,1.585430990032032e-06,1734451264655.6,,0.0,0,1,0,Israel,Asia,23.826973049043065,23.826973049043065,0.08659274145171283,0.00021605244304162785,0.24299259141706536,0.5011652265385944,0.13341695325087014
Israel,2024,45267.12362408014,0.1998587793217887,2.5055223947427125e-06,1806694033909.385,,0.0,0,1,0,Israel,Asia,64.61653460041494,64.61653460041494,0.14254607405575279,0.00030512773091963003,0.3517383960519014,0.5011652265385944,0.17757416980581672
Japan,1952,6621.507332162224,0.0,0.0,536175326477.31,,0.0,0,1,1,Japan,Asia,,0.0,0.02085097499463228,,0.0,0.5011652265385944,
Japan,1953,6878.218612898453,0.0,0.0,536175326477.31,,0.0,0,1,1,Japan,Asia,3.8769311556799524,3.8769311556799524,0.021659359172111058,0.0001724860094433791,0.0,0.5011652265385944,0.05883201212553688
Japan,1954,7749.009821017275,0.0,0.0,536175326477.31,,0.0,0,1,1,Japan,Asia,12.66012694748988,12.66012694748988,0.024401481888775688,0.00019166654642117882,0.0,0.5011652265385944,0.05993461537329607
Japan,1955,8049.910211571376,0.0,0.0,536175326477.31,,0.0,0,1,1,Japan,Asia,3.883081806632682,3.883081806632682,0.025349017634082698,0.00017249944109067842,0.0,0.5011652265385944,0.060307879539819725
Japan,1956,7523.921760247109,0.0,0.0,536175326477.31,,0.0,0,1,1,Japan,Asia,-6.534090909090917,-6.534090909090917,0.023692679274632117,0.00014975066362810866,0.0,0.5011652265385944,0.059638519562800724
Japan,1957,7200.454171349555,0.0,0.0,536175326477.31,,0.0,0,1,1,Japan,Asia,-4.299188630676709,-4.299188630676709,0.022674079390583118,0.00015463119080853023,0.0,0.5011652265385944,0.05923254376733525
Japan,1958,7355.092854513695,0.0,0.0,536175326477.31,,0.0,0,1,1,Japan,Asia,2.1476240176549366,2.1476240176549366,0.0231610368173761,0.00016870958907281295,0.0,0.5011652265385944,0.05943155025753173
Japan,1959,7344.515691752435,0.0,0.0,536175326477.31,,0.0,0,1,1,Japan,Asia,-0.14380733147059122,-0.14380733147059122,0.02312772931723704,0.0001637056150335487,0.0,0.5011652265385944,0.059416726065264325
Japan,1960,7355.486660062144,0.0,0.000857283027345944,857999800.0,,0.0,0,1,1,Japan,Asia,0.14937633426299612,0.14937633426299612,0.02316227691159189,0.00016434586264673908,0.0,0.5011652265385944,0.05943073717729022
Japan,1961,7149.756683255089,0.0,0.0008261793702525311,865400050.0,,0.0,0,1,1,Japan,Asia,-2.796959417030842,-2.796959417030842,0.022514432930575794,0.0001579117237334974,0.0,0.5011652265385944,0.05916966934320981
Japan,1962,7319.542455874488,0.0,0.0007439693505996329,983850000.0,,0.0,0,1,1,Japan,Asia,2.3747070025059935,2.3747070025059935,0.02304908856297692,0.0001692054875693518,0.0,0.5011652265385944,0.059386919725321015
Japan,1963,7956.646354041712,0.0,0.0006950439559535263,1144768800.0,,0.0,0,1,1,Japan,Asia,8.704149228014924,8.704149228014924,0.025055329617952694,0.00018302757505696363,0.0,0.5011652265385944,0.06019356277355761
Japan,1964,8735.467830404727,0.0,0.000751535129861045,1162349900.0,,0.0,0,1,1,Japan,Asia,9.78831333841297,9.78831333841297,0.027507839522335993,0.00018539514721434213,0.0,0.5011652265385944,0.06117527700695814
Japan,1965,9374.452860188325,0.0,0.0007041049695278124,1331399900.0,,0.0,0,1,1,Japan,Asia,7.314834673874504,7.314834673874504,0.029520004263369003,0.00017999362251723615,0.0,0.5011652265385944,0.06197852244596221
Japan,1966,10127.33465961752,0.0,0.0008529718402777326,1187300000.0,,0.0,0,1,1,Japan,Asia,8.031207907893512,8.031207907893512,0.031890830089272876,0.0001815580215845802,0.0,0.5011652265385944,0.06292732209604397
Japan,1967,10853.39170961676,0.0,0.0005544145807792662,1957631001.4,,0.0,0,1,1,Japan,Asia,7.1692807081252585,7.1692807081252585,0.034177184742184986,0.00017967576518051115,0.0,0.5011652265385944,0.06384129928028759
Japan,1968,11580.74706381028,0.0,0.0007190777437944912,1610500000.0,,0.0,0,1,1,Japan,Asia,6.70164105059472,6.70164105059472,0.03646762775679745,0.00017865454466395225,0.0,0.5011652265385944,0.06475717011997761
Japan,1969,12579.02476952196,0.0,0.0005610142035708624,2242193636.0,,0.0,0,1,1,Japan,Asia,8.620149461957327,8.620149461957327,0.03961120563040216,0.00018284413833789419,0.0,0.5011652265385944,0.06601585814752167
Japan,1970,13781.58301255452,0.0,0.0005569042645223688,2474677227.4,,0.0,0,1,1,Japan,Asia,9.560027625879775,9.560027625879775,0.04339806319807977,0.00018489662222929862,0.0,0.5011652265385944,0.06753121691976013
Japan,1971,15196.76427820396,0.0,0.0008324029402242466,1825650000.0,,0.0,0,1,1,Japan,Asia,10.268640869196677,10.268640869196677,0.04785447095754582,0.00018644407521094253,0.0,0.5011652265385944,0.06931424425944105
Japan,1972,16964.4200247365,0.0,0.0008298197483178762,2044350000.0,,0.0,0,1,1,Japan,Asia,11.631790255954755,11.631790255954755,0.053420821343973066,0.00018942088887179232,0.0,0.5011652265385944,0.07154167745811021
Japan,1973,17902.22497271269,0.0,0.0006968015053678649,2569200100.0,,0.0,0,1,1,Japan,Asia,5.528069610447872,5.528069610447872,0.05637397041997419,0.0001760917268767391,0.0,0.5011652265385944,0.07271893833991214
Japan,1974,18344.52370907848,0.0,0.0006270131493002864,2925700000.0,,0.0,0,1,1,Japan,Asia,2.470635560886758,2.470635560886758,0.057766769751470416,0.00016941497410533052,0.0,0.5011652265385944,0.0732740550466792
Japan,1975,19086.44187359147,0.0,0.00012013485257183684,15887514293.305,,0.0,0,1,1,Japan,Asia,4.044357740102145,4.044357740102145,0.06010307107588571,0.00017285163169178337,0.0,0.5011652265385944,0.07420960657372126
Japan,1976,19254.3557764411,0.0,0.0007867591131631227,2447300000.0,,0.0,0,1,1,Japan,Asia,0.8797548750139939,0.8797548750139939,0.06063183218779736,0.0001659408461744579,0.0,0.5011652265385944,0.07441903778283072
Japan,1977,19820.31853453917,0.0,0.0008186256283212808,2421170050.0,,0.0,0,1,1,Japan,Asia,2.9394011654783947,2.9394011654783947,0.06241404969447103,0.0001704386534386746,0.0,0.5011652265385944,0.07513327412767945
Japan,1978,20957.3128498587,0.0,2.0236653479273007e-06,1035611588216.59,,0.0,0,1,1,Japan,Asia,5.736508791915673,5.736508791915673,0.06599444636325641,0.00017654691147270284,0.0,0.5011652265385944,0.07656726527260382
